調査年 コード,調査年,地域 コード,地域,/項目,C120110_課税対象所得【千円】,C120120_納税義務者数（所得割）【人】,F2201_第1次産業就業者数【人】,F2211_第2次産業就業者数【人】,F2221_第3次産業就業者数【人】
2015100000,2015年度,1100,北海道 札幌市,,2535322425,834364,3790,118503,645868
2015100000,2015年度,1202,北海道 函館市,,295671670,108641,4137,19490,86480
2015100000,2015年度,1203,北海道 小樽市,,119533070,48037,710,8909,39508
2015100000,2015年度,1204,北海道 旭川市,,380049303,139822,4069,26028,116152
2015100000,2015年度,1205,北海道 室蘭市,,102184822,36100,351,9384,26169
2015100000,2015年度,1206,北海道 釧路市,,194546841,72497,1679,13682,54775
2015100000,2015年度,1207,北海道 帯広市,,211286467,73918,3923,14264,56126
2015100000,2015年度,1208,北海道 北見市,,140845591,51030,3903,9632,38336
2015100000,2015年度,1209,北海道 夕張市,,7377411,3427,582,815,2315
2015100000,2015年度,1210,北海道 岩見沢市,,88659463,33804,3308,6710,26484
2015100000,2015年度,1211,北海道 網走市,,49028049,16647,2230,2875,12170
2015100000,2015年度,1212,北海道 留萌市,,26011985,9640,358,2200,8213
2015100000,2015年度,1213,北海道 苫小牧市,,207737625,74461,1273,19105,50802
2015100000,2015年度,1214,北海道 稚内市,,48370984,16366,1287,3390,11267
2015100000,2015年度,1215,北海道 美唄市,,21223629,8641,1436,2097,6276
2015100000,2015年度,1216,北海道 芦別市,,12220693,5397,642,1691,3778
2015100000,2015年度,1217,北海道 江別市,,131552749,48201,1439,9540,39322
2015100000,2015年度,1218,北海道 赤平市,,9187761,4044,207,1219,2994
2015100000,2015年度,1219,北海道 紋別市,,28995631,10082,1017,2877,6940
2015100000,2015年度,1220,北海道 士別市,,21016615,7652,1730,1655,5805
2015100000,2015年度,1221,北海道 名寄市,,33684347,12042,1666,1612,10652
2015100000,2015年度,1222,北海道 三笠市,,7328284,3276,310,667,2413
2015100000,2015年度,1223,北海道 根室市,,32655021,11370,2768,3162,7751
2015100000,2015年度,1224,北海道 千歳市,,122728540,42816,1303,8253,34047
2015100000,2015年度,1225,北海道 滝川市,,44218294,16837,926,3385,13819
2015100000,2015年度,1226,北海道 砂川市,,18825141,7061,463,1755,5339
2015100000,2015年度,1227,北海道 歌志内市,,2832159,1334,34,329,940
2015100000,2015年度,1228,北海道 深川市,,21509901,8411,1743,1267,6885
2015100000,2015年度,1229,北海道 富良野市,,25462082,9413,2401,1586,7584
2015100000,2015年度,1230,北海道 登別市,,52387142,20641,258,5055,15380
2015100000,2015年度,1231,北海道 恵庭市,,79994619,28950,1212,6550,22605
2015100000,2015年度,1233,北海道 伊達市,,37235890,14171,1655,2895,11421
2015100000,2015年度,1234,北海道 北広島市,,68025106,24406,559,4482,20189
2015100000,2015年度,1235,北海道 石狩市,,58499547,23001,1258,5889,17653
2015100000,2015年度,1236,北海道 北斗市,,46480246,18718,1699,4840,14515
2015100000,2015年度,1303,北海道 当別町,,17496138,6626,1258,1500,5220
2015100000,2015年度,1304,北海道 新篠津村,,3015669,1245,674,110,651
2015100000,2015年度,1331,北海道 松前町,,6794569,2441,362,1088,1799
2015100000,2015年度,1332,北海道 福島町,,3766918,1372,271,729,882
2015100000,2015年度,1333,北海道 知内町,,4232260,1766,636,698,1088
2015100000,2015年度,1334,北海道 木古内町,,3932678,1618,211,589,1257
2015100000,2015年度,1337,北海道 七飯町,,27456363,11220,1256,2443,8354
2015100000,2015年度,1343,北海道 鹿部町,,4107024,1630,790,463,761
2015100000,2015年度,1345,北海道 森町,,15908279,6264,1825,2266,3711
2015100000,2015年度,1346,北海道 八雲町,,20591658,7256,1773,1625,5132
2015100000,2015年度,1347,北海道 長万部町,,6465550,2076,515,571,1516
2015100000,2015年度,1361,北海道 江差町,,8858268,3156,403,585,2833
2015100000,2015年度,1362,北海道 上ノ国町,,4635818,1810,369,608,1170
2015100000,2015年度,1363,北海道 厚沢部町,,3916612,1445,677,300,1048
2015100000,2015年度,1364,北海道 乙部町,,3416527,1377,275,489,993
2015100000,2015年度,1367,北海道 奥尻町,,3386842,1148,151,171,1020
2015100000,2015年度,1370,北海道 今金町,,5408460,2094,820,386,1592
2015100000,2015年度,1371,北海道 せたな町,,7263097,2884,1073,627,2276
2015100000,2015年度,1391,北海道 島牧村,,1353728,492,176,98,422
2015100000,2015年度,1392,北海道 寿都町,,3147956,1147,137,307,942
2015100000,2015年度,1393,北海道 黒松内町,,2731981,1095,192,157,980
2015100000,2015年度,1394,北海道 蘭越町,,4586408,1845,684,322,1355
2015100000,2015年度,1395,北海道 ニセコ町,,4893075,1988,480,226,1786
2015100000,2015年度,1396,北海道 真狩村,,2373621,874,488,61,574
2015100000,2015年度,1397,北海道 留寿都村,,2202491,855,362,85,760
2015100000,2015年度,1398,北海道 喜茂別町,,1919391,845,275,135,781
2015100000,2015年度,1399,北海道 京極町,,3398674,1309,337,297,907
2015100000,2015年度,1400,北海道 倶知安町,,20051541,6790,709,925,5957
2015100000,2015年度,1401,北海道 共和町,,7290883,2549,918,767,1802
2015100000,2015年度,1402,北海道 岩内町,,13703304,5160,217,2040,3946
2015100000,2015年度,1403,北海道 泊村,,1735010,644,76,137,671
2015100000,2015年度,1404,北海道 神恵内村,,986952,352,87,54,331
2015100000,2015年度,1405,北海道 積丹町,,1687925,696,303,141,566
2015100000,2015年度,1406,北海道 古平町,,2290095,982,224,467,882
2015100000,2015年度,1407,北海道 仁木町,,2933235,1128,949,128,779
2015100000,2015年度,1408,北海道 余市町,,18185386,7351,1488,1491,5932
2015100000,2015年度,1409,北海道 赤井川村,,997835,387,225,71,346
2015100000,2015年度,1423,北海道 南幌町,,8622355,3338,753,728,2397
2015100000,2015年度,1424,北海道 奈井江町,,5286714,2145,435,692,1450
2015100000,2015年度,1425,北海道 上砂川町,,2202394,1096,24,316,806
2015100000,2015年度,1427,北海道 由仁町,,5009979,2051,974,426,1335
2015100000,2015年度,1428,北海道 長沼町,,12764692,4671,1840,704,3183
2015100000,2015年度,1429,北海道 栗山町,,11800316,4714,1299,1155,3279
2015100000,2015年度,1430,北海道 月形町,,3317432,1305,540,187,959
2015100000,2015年度,1431,北海道 浦臼町,,1698586,703,523,101,385
2015100000,2015年度,1432,北海道 新十津川町,,6137777,2469,853,481,1832
2015100000,2015年度,1433,北海道 妹背牛町,,2771795,1205,527,263,680
2015100000,2015年度,1434,北海道 秩父別町,,2366848,999,442,125,607
2015100000,2015年度,1436,北海道 雨竜町,,2143396,898,498,121,653
2015100000,2015年度,1437,北海道 北竜町,,1723148,703,482,90,423
2015100000,2015年度,1438,北海道 沼田町,,3321320,1309,510,236,886
2015100000,2015年度,1452,北海道 鷹栖町,,7065912,2670,629,448,2229
2015100000,2015年度,1453,北海道 東神楽町,,11784423,4148,676,774,3375
2015100000,2015年度,1454,北海道 当麻町,,5827297,2475,968,519,1808
2015100000,2015年度,1455,北海道 比布町,,3436411,1384,557,281,1094
2015100000,2015年度,1456,北海道 愛別町,,2724388,1091,435,225,762
2015100000,2015年度,1457,北海道 上川町,,3532604,1520,244,222,1609
2015100000,2015年度,1458,北海道 東川町,,7467820,2948,817,663,2387
2015100000,2015年度,1459,北海道 美瑛町,,9889918,3875,1540,591,2990
2015100000,2015年度,1460,北海道 上富良野町,,12004620,4505,975,671,3968
2015100000,2015年度,1461,北海道 中富良野町,,5174372,1868,972,235,1285
2015100000,2015年度,1462,北海道 南富良野町,,2659667,957,257,189,821
2015100000,2015年度,1463,北海道 占冠村,,1459919,564,66,69,607
2015100000,2015年度,1464,北海道 和寒町,,3010638,1171,618,240,892
2015100000,2015年度,1465,北海道 剣淵町,,3124723,1192,750,199,859
2015100000,2015年度,1468,北海道 下川町,,3423787,1274,399,414,931
2015100000,2015年度,1469,北海道 美深町,,4516967,1726,546,283,1465
2015100000,2015年度,1470,北海道 音威子府村,,938331,337,55,81,285
2015100000,2015年度,1471,北海道 中川町,,2046063,698,182,286,519
2015100000,2015年度,1472,北海道 幌加内町,,1851769,656,264,81,442
2015100000,2015年度,1481,北海道 増毛町,,4236318,1662,505,526,1137
2015100000,2015年度,1482,北海道 小平町,,3275368,1252,523,248,893
2015100000,2015年度,1483,北海道 苫前町,,3292632,1198,647,245,751
2015100000,2015年度,1484,北海道 羽幌町,,7563714,2944,661,470,2185
2015100000,2015年度,1485,北海道 初山別村,,1363652,458,206,78,346
2015100000,2015年度,1486,北海道 遠別町,,2960235,1068,436,233,766
2015100000,2015年度,1487,北海道 天塩町,,4175322,1442,436,294,1050
2015100000,2015年度,1511,北海道 猿払村,,10394119,1325,545,391,631
2015100000,2015年度,1512,北海道 浜頓別町,,5723783,1739,390,512,1153
2015100000,2015年度,1513,北海道 中頓別町,,1874665,695,152,113,582
2015100000,2015年度,1514,北海道 枝幸町,,14069112,3781,1141,1162,2255
2015100000,2015年度,1516,北海道 豊富町,,4548929,1725,552,322,1304
2015100000,2015年度,1517,北海道 礼文町,,3838412,1246,652,225,919
2015100000,2015年度,1518,北海道 利尻町,,2978368,1015,437,179,791
2015100000,2015年度,1519,北海道 利尻富士町,,2856806,1017,460,263,889
2015100000,2015年度,1520,北海道 幌延町,,3342830,1107,261,226,858
2015100000,2015年度,1543,北海道 美幌町,,22931467,8497,1530,1918,6284
2015100000,2015年度,1544,北海道 津別町,,5312485,2015,596,525,1196
2015100000,2015年度,1545,北海道 斜里町,,18893654,5422,1461,1240,3877
2015100000,2015年度,1546,北海道 清里町,,5406424,1928,741,314,1027
2015100000,2015年度,1547,北海道 小清水町,,6790651,2417,1121,305,1280
2015100000,2015年度,1549,北海道 訓子府町,,6043150,2191,1051,364,1260
2015100000,2015年度,1550,北海道 置戸町,,3171915,1203,480,133,874
2015100000,2015年度,1552,北海道 佐呂間町,,7661589,2215,836,649,1252
2015100000,2015年度,1555,北海道 遠軽町,,23464480,8619,778,1820,7000
2015100000,2015年度,1559,北海道 湧別町,,12492114,3969,1596,997,2169
2015100000,2015年度,1560,北海道 滝上町,,2787940,1063,273,203,796
2015100000,2015年度,1561,北海道 興部町,,6470096,1756,564,523,988
2015100000,2015年度,1562,北海道 西興部村,,1288005,465,110,99,341
2015100000,2015年度,1563,北海道 雄武町,,7642861,2104,656,782,1081
2015100000,2015年度,1564,北海道 大空町,,9593005,3354,1524,427,1833
2015100000,2015年度,1571,北海道 豊浦町,,3959784,1502,530,242,1279
2015100000,2015年度,1575,北海道 壮瞥町,,2388654,966,369,109,901
2015100000,2015年度,1578,北海道 白老町,,16096137,6676,721,1923,4308
2015100000,2015年度,1581,北海道 厚真町,,5450510,1946,945,489,1318
2015100000,2015年度,1584,北海道 洞爺湖町,,8924817,3615,595,588,3072
2015100000,2015年度,1585,北海道 安平町,,14728726,3312,999,664,2313
2015100000,2015年度,1586,北海道 むかわ町,,9361549,3586,1477,781,2202
2015100000,2015年度,1601,北海道 日高町,,14334313,5167,1960,870,3749
2015100000,2015年度,1602,北海道 平取町,,6227638,2178,1021,422,1380
2015100000,2015年度,1604,北海道 新冠町,,5667017,2162,1070,427,1426
2015100000,2015年度,1607,北海道 浦河町,,15214448,5373,1660,824,4252
2015100000,2015年度,1608,北海道 様似町,,4589954,1782,609,481,1208
2015100000,2015年度,1609,北海道 えりも町,,5658123,1977,1421,291,1111
2015100000,2015年度,1610,北海道 新ひだか町,,24413333,9302,2355,1560,7238
2015100000,2015年度,1631,北海道 音更町,,53081258,19424,2698,3764,14323
2015100000,2015年度,1632,北海道 士幌町,,9229802,2881,1430,410,1493
2015100000,2015年度,1633,北海道 上士幌町,,6522503,2110,827,321,1308
2015100000,2015年度,1634,北海道 鹿追町,,8124507,2568,1079,184,1736
2015100000,2015年度,1635,北海道 新得町,,6632875,2517,675,488,2123
2015100000,2015年度,1636,北海道 清水町,,11510623,4168,1319,869,2501
2015100000,2015年度,1637,北海道 芽室町,,24306183,8421,2148,1565,5234
2015100000,2015年度,1638,北海道 中札内村,,5415243,1848,651,346,1108
2015100000,2015年度,1639,北海道 更別村,,5321457,1645,861,177,803
2015100000,2015年度,1641,北海道 大樹町,,7363129,2525,980,532,1564
2015100000,2015年度,1642,北海道 広尾町,,8450770,2899,808,753,1943
2015100000,2015年度,1643,北海道 幕別町,,31547506,11741,2104,2219,8683
2015100000,2015年度,1644,北海道 池田町,,7671361,2899,808,563,1853
2015100000,2015年度,1645,北海道 豊頃町,,4254693,1404,775,193,773
2015100000,2015年度,1646,北海道 本別町,,8628692,3171,1015,673,2082
2015100000,2015年度,1647,北海道 足寄町,,8427388,2945,895,524,2041
2015100000,2015年度,1648,北海道 陸別町,,2892029,981,378,175,690
2015100000,2015年度,1649,北海道 浦幌町,,5910676,2112,905,388,1237
2015100000,2015年度,1661,北海道 釧路町,,22094025,8576,766,2004,7176
2015100000,2015年度,1662,北海道 厚岸町,,11637258,4048,1686,1214,2615
2015100000,2015年度,1663,北海道 浜中町,,7473275,2560,1887,613,1243
2015100000,2015年度,1664,北海道 標茶町,,9557543,3359,1262,494,2178
2015100000,2015年度,1665,北海道 弟子屈町,,7814390,2983,594,582,2768
2015100000,2015年度,1667,北海道 鶴居村,,2875139,1027,421,115,690
2015100000,2015年度,1668,北海道 白糠町,,7602571,3166,539,1215,2127
2015100000,2015年度,1691,北海道 別海町,,24717559,7582,3357,1115,3924
2015100000,2015年度,1692,北海道 中標津町,,30748814,10823,1553,2452,8535
2015100000,2015年度,1693,北海道 標津町,,7415607,2385,958,470,1468
2015100000,2015年度,1694,北海道 羅臼町,,7275544,2372,1262,648,1311
2015100000,2015年度,2201,青森県 青森市,,322365637,118859,3956,19050,102763
2015100000,2015年度,2202,青森県 弘前市,,184204531,67283,12316,13579,54242
2015100000,2015年度,2203,青森県 八戸市,,268521534,97908,3625,24286,77656
2015100000,2015年度,2204,青森県 黒石市,,29204174,13241,2780,4213,10066
2015100000,2015年度,2205,青森県 五所川原市,,48408122,19699,3704,5157,16512
2015100000,2015年度,2206,青森県 十和田市,,64632233,25325,3767,6821,19263
2015100000,2015年度,2207,青森県 三沢市,,49925906,17367,1344,4078,13225
2015100000,2015年度,2208,青森県 むつ市,,63629746,23496,1386,5591,19002
2015100000,2015年度,2209,青森県 つがる市,,22393015,10187,4681,2872,7911
2015100000,2015年度,2210,青森県 平川市,,26104406,11317,3972,3630,8641
2015100000,2015年度,2301,青森県 平内町,,9437678,4396,1591,1174,2931
2015100000,2015年度,2303,青森県 今別町,,1849417,845,145,322,609
2015100000,2015年度,2304,青森県 蓬田村,,2153001,989,409,314,686
2015100000,2015年度,2307,青森県 外ヶ浜町,,4688582,2040,599,533,1455
2015100000,2015年度,2321,青森県 鰺ヶ沢町,,6998361,3157,1050,839,2777
2015100000,2015年度,2323,青森県 深浦町,,5430587,2497,920,743,2005
2015100000,2015年度,2343,青森県 西目屋村,,996852,449,222,222,357
2015100000,2015年度,2361,青森県 藤崎町,,12493266,5369,1924,1565,4501
2015100000,2015年度,2362,青森県 大鰐町,,7227811,3388,1056,958,2752
2015100000,2015年度,2367,青森県 田舎館村,,6375606,2925,900,946,2195
2015100000,2015年度,2381,青森県 板柳町,,12891299,4514,2999,1255,3633
2015100000,2015年度,2384,青森県 鶴田町,,8917379,4039,2475,1311,3301
2015100000,2015年度,2387,青森県 中泊町,,7717796,3425,1122,1322,2251
2015100000,2015年度,2401,青森県 野辺地町,,13171643,5452,492,1609,4133
2015100000,2015年度,2402,青森県 七戸町,,13788160,5804,1480,1783,4586
2015100000,2015年度,2405,青森県 六戸町,,10123633,4120,1105,1335,2904
2015100000,2015年度,2406,青森県 横浜町,,4106489,1771,753,580,947
2015100000,2015年度,2408,青森県 東北町,,15488001,6531,2268,2087,4567
2015100000,2015年度,2411,青森県 六ヶ所村,,13370846,4741,787,2346,2931
2015100000,2015年度,2412,青森県 おいらせ町,,24682767,9788,1119,3387,7204
2015100000,2015年度,2423,青森県 大間町,,6064629,1937,612,566,1380
2015100000,2015年度,2424,青森県 東通村,,6100618,2430,960,854,1650
2015100000,2015年度,2425,青森県 風間浦村,,1501423,656,199,208,547
2015100000,2015年度,2426,青森県 佐井村,,1438099,627,233,233,491
2015100000,2015年度,2441,青森県 三戸町,,8154592,3710,1582,968,2517
2015100000,2015年度,2442,青森県 五戸町,,15906005,6707,2069,2344,4594
2015100000,2015年度,2443,青森県 田子町,,4420757,1979,1098,708,1186
2015100000,2015年度,2445,青森県 南部町,,15425697,6603,2355,2039,4915
2015100000,2015年度,2446,青森県 階上町,,13874817,5649,563,1961,3818
2015100000,2015年度,2450,青森県 新郷村,,1808358,828,682,243,481
2015100000,2015年度,3201,岩手県 盛岡市,,403847652,132147,4797,20013,115081
2015100000,2015年度,3202,岩手県 宮古市,,54749592,20953,2099,7411,16705
2015100000,2015年度,3203,岩手県 大船渡市,,39694628,15075,1393,5585,11625
2015100000,2015年度,3205,岩手県 花巻市,,100228271,40122,6007,12923,29641
2015100000,2015年度,3206,岩手県 北上市,,109352268,40342,3103,17056,26246
2015100000,2015年度,3207,岩手県 久慈市,,36662944,14032,1607,4852,10626
2015100000,2015年度,3208,岩手県 遠野市,,24019881,10431,2632,4424,7212
2015100000,2015年度,3209,岩手県 一関市,,118542695,47267,7939,18078,33328
2015100000,2015年度,3210,岩手県 陸前高田市,,17425395,6738,1097,3306,5272
2015100000,2015年度,3211,岩手県 釜石市,,36403245,13656,744,5802,10970
2015100000,2015年度,3213,岩手県 二戸市,,26228711,11045,2734,3792,7972
2015100000,2015年度,3214,岩手県 八幡平市,,22794651,9799,3222,3486,7122
2015100000,2015年度,3215,岩手県 奥州市,,122737015,48712,8816,17578,34499
2015100000,2015年度,3216,岩手県 滝沢市,,62733497,24425,1399,6100,19792
2015100000,2015年度,3301,岩手県 雫石町,,15384933,6670,1663,1797,5552
2015100000,2015年度,3302,岩手県 葛巻町,,5083453,2275,855,792,1357
2015100000,2015年度,3303,岩手県 岩手町,,12164601,5181,1931,1879,3349
2015100000,2015年度,3321,岩手県 紫波町,,34125707,13541,2523,3439,11213
2015100000,2015年度,3322,岩手県 矢巾町,,31432047,11813,1237,2333,10298
2015100000,2015年度,3366,岩手県 西和賀町,,4732189,2057,661,690,1634
2015100000,2015年度,3381,岩手県 金ケ崎町,,16219916,6291,1428,2837,3986
2015100000,2015年度,3402,岩手県 平泉町,,7097491,3047,584,1172,2313
2015100000,2015年度,3441,岩手県 住田町,,5143599,2221,563,947,1338
2015100000,2015年度,3461,岩手県 大槌町,,10132611,3941,356,2222,3160
2015100000,2015年度,3482,岩手県 山田町,,12590298,5163,967,2474,4171
2015100000,2015年度,3483,岩手県 岩泉町,,7216316,3212,1276,1168,2560
2015100000,2015年度,3484,岩手県 田野畑村,,2799980,1207,424,465,848
2015100000,2015年度,3485,岩手県 普代村,,2190199,1011,273,453,677
2015100000,2015年度,3501,岩手県 軽米町,,7271113,3342,1312,1311,2176
2015100000,2015年度,3503,岩手県 野田村,,3532930,1466,298,600,1085
2015100000,2015年度,3506,岩手県 九戸村,,4218307,2070,954,720,1279
2015100000,2015年度,3507,岩手県 洋野町,,14806673,6201,1566,2348,3860
2015100000,2015年度,3524,岩手県 一戸町,,10647141,4667,1271,1587,3359
2015100000,2015年度,4100,宮城県 仙台市,,1600783506,476763,3717,77038,386007
2015100000,2015年度,4202,宮城県 石巻市,,155216612,53928,5165,19669,41297
2015100000,2015年度,4203,宮城県 塩竈市,,62333359,22932,250,6111,17883
2015100000,2015年度,4205,宮城県 気仙沼市,,67004465,24849,2066,7637,18823
2015100000,2015年度,4206,宮城県 白石市,,37007704,14594,1111,5631,9868
2015100000,2015年度,4207,宮城県 名取市,,103714646,33022,1222,7904,25707
2015100000,2015年度,4208,宮城県 角田市,,32563754,12309,1099,5528,7458
2015100000,2015年度,4209,宮城県 多賀城市,,80465000,26859,328,6039,22044
2015100000,2015年度,4211,宮城県 岩沼市,,54189902,18820,494,5782,14401
2015100000,2015年度,4212,宮城県 登米市,,76012768,30629,5212,12158,22128
2015100000,2015年度,4213,宮城県 栗原市,,63874270,25889,4834,9195,18774
2015100000,2015年度,4214,宮城県 東松島市,,39080482,14236,1444,4850,12209
2015100000,2015年度,4215,宮城県 大崎市,,145908463,54586,5410,19384,39702
2015100000,2015年度,4216,宮城県 富谷市,,71943779,22006,282,5726,18787
2015100000,2015年度,4301,宮城県 蔵王町,,11965477,4902,842,1882,3354
2015100000,2015年度,4302,宮城県 七ヶ宿町,,1104176,510,126,150,336
2015100000,2015年度,4321,宮城県 大河原町,,28468563,10474,292,3626,7158
2015100000,2015年度,4322,宮城県 村田町,,11022795,4511,496,2011,3132
2015100000,2015年度,4323,宮城県 柴田町,,43776217,16328,435,6028,11462
2015100000,2015年度,4324,宮城県 川崎町,,8334672,3630,487,1540,2723
2015100000,2015年度,4341,宮城県 丸森町,,13590609,5508,860,2712,3086
2015100000,2015年度,4361,宮城県 亘理町,,36375663,13696,1165,5066,9719
2015100000,2015年度,4362,宮城県 山元町,,11309869,4464,518,1973,3089
2015100000,2015年度,4401,宮城県 松島町,,15299738,5968,352,1451,4919
2015100000,2015年度,4404,宮城県 七ヶ浜町,,22053078,7925,256,2321,6016
2015100000,2015年度,4406,宮城県 利府町,,49922670,16177,336,4030,13056
2015100000,2015年度,4421,宮城県 大和町,,33889931,11809,669,4302,8769
2015100000,2015年度,4422,宮城県 大郷町,,7829910,3216,500,1153,2515
2015100000,2015年度,4424,宮城県 大衡村,,5615597,2248,371,973,1526
2015100000,2015年度,4444,宮城県 色麻町,,6647631,2795,735,1312,1777
2015100000,2015年度,4445,宮城県 加美町,,23407732,9533,1754,4191,6028
2015100000,2015年度,4501,宮城県 涌谷町,,14894615,6310,1121,2570,4464
2015100000,2015年度,4505,宮城県 美里町,,25609489,10052,1384,3258,7528
2015100000,2015年度,4581,宮城県 女川町,,6359556,2251,367,1355,1660
2015100000,2015年度,4606,宮城県 南三陸町,,11596405,4570,1317,1954,2720
2015100000,2015年度,5201,秋田県 秋田市,,394693686,137253,2893,22567,110438
2015100000,2015年度,5202,秋田県 能代市,,51536632,20752,2104,5697,16495
2015100000,2015年度,5203,秋田県 横手市,,84314410,33765,7559,11587,27398
2015100000,2015年度,5204,秋田県 大館市,,72496017,29582,2379,9571,21994
2015100000,2015年度,5206,秋田県 男鹿市,,23516767,10079,1720,2900,7877
2015100000,2015年度,5207,秋田県 湯沢市,,39604934,16640,2839,7330,12596
2015100000,2015年度,5209,秋田県 鹿角市,,27196554,11949,2035,4250,9295
2015100000,2015年度,5210,秋田県 由利本荘市,,77634217,31029,4328,11879,22288
2015100000,2015年度,5211,秋田県 潟上市,,30505144,12847,933,4068,10137
2015100000,2015年度,5212,秋田県 大仙市,,75812850,30545,5713,10617,24805
2015100000,2015年度,5213,秋田県 北秋田市,,27983262,12027,1770,4217,9279
2015100000,2015年度,5214,秋田県 にかほ市,,26916981,10119,1245,4825,6181
2015100000,2015年度,5215,秋田県 仙北市,,21767821,9388,1879,3365,8094
2015100000,2015年度,5303,秋田県 小坂町,,4733334,1969,200,713,1482
2015100000,2015年度,5327,秋田県 上小阿仁村,,1657016,792,152,272,535
2015100000,2015年度,5346,秋田県 藤里町,,2303544,1119,193,390,918
2015100000,2015年度,5348,秋田県 三種町,,13548740,6037,1665,2120,4481
2015100000,2015年度,5349,秋田県 八峰町,,5578596,2524,749,914,1892
2015100000,2015年度,5361,秋田県 五城目町,,7977291,3425,534,1127,2634
2015100000,2015年度,5363,秋田県 八郎潟町,,5411575,2270,324,646,1898
2015100000,2015年度,5366,秋田県 井川町,,4223850,1741,326,670,1404
2015100000,2015年度,5368,秋田県 大潟村,,5290154,1764,1552,31,431
2015100000,2015年度,5434,秋田県 美郷町,,16062362,7070,1789,3177,5553
2015100000,2015年度,5463,秋田県 羽後町,,11664407,5161,1378,2604,3835
2015100000,2015年度,5464,秋田県 東成瀬村,,1886397,936,197,441,680
2015100000,2015年度,6201,山形県 山形市,,339542551,112451,4229,24026,89146
2015100000,2015年度,6202,山形県 米沢市,,93348790,36146,1564,14215,24384
2015100000,2015年度,6203,山形県 鶴岡市,,139545078,55561,6095,18457,39089
2015100000,2015年度,6204,山形県 酒田市,,116197692,45386,4411,13316,33050
2015100000,2015年度,6205,山形県 新庄市,,38371316,15067,1779,5083,11127
2015100000,2015年度,6206,山形県 寒河江市,,47210247,17965,2183,6992,11861
2015100000,2015年度,6207,山形県 上山市,,31808444,13209,1719,3899,10084
2015100000,2015年度,6208,山形県 村山市,,25094433,10045,1805,4653,6058
2015100000,2015年度,6209,山形県 長井市,,30027025,11944,1007,5215,7384
2015100000,2015年度,6210,山形県 天童市,,71209218,26598,3299,9417,18692
2015100000,2015年度,6211,山形県 東根市,,54544693,20594,3045,7959,13797
2015100000,2015年度,6212,山形県 尾花沢市,,14891128,6109,1993,2826,4166
2015100000,2015年度,6213,山形県 南陽市,,34804902,13572,1696,5368,9309
2015100000,2015年度,6301,山形県 山辺町,,15562384,6138,435,2202,4240
2015100000,2015年度,6302,山形県 中山町,,12123483,4963,651,1772,3371
2015100000,2015年度,6321,山形県 河北町,,20435468,8016,1141,3433,5139
2015100000,2015年度,6322,山形県 西川町,,5421975,2287,283,914,1557
2015100000,2015年度,6323,山形県 朝日町,,6144141,2638,959,1101,1678
2015100000,2015年度,6324,山形県 大江町,,8566958,3513,645,1485,2237
2015100000,2015年度,6341,山形県 大石田町,,6955393,2858,563,1402,1897
2015100000,2015年度,6361,山形県 金山町,,5019876,2166,533,1052,1400
2015100000,2015年度,6362,山形県 最上町,,7704254,3271,813,1626,2150
2015100000,2015年度,6363,山形県 舟形町,,4851184,2102,520,823,1374
2015100000,2015年度,6364,山形県 真室川町,,6785560,3048,765,1270,1986
2015100000,2015年度,6365,山形県 大蔵村,,2992614,1372,403,538,921
2015100000,2015年度,6366,山形県 鮭川村,,3767811,1638,612,643,980
2015100000,2015年度,6367,山形県 戸沢村,,3598971,1697,357,837,1106
2015100000,2015年度,6381,山形県 高畠町,,23508857,9848,1871,4622,6232
2015100000,2015年度,6382,山形県 川西町,,14871849,6336,1387,2714,4024
2015100000,2015年度,6401,山形県 小国町,,7814862,3266,314,1559,1862
2015100000,2015年度,6402,山形県 白鷹町,,13661823,5848,734,2752,3596
2015100000,2015年度,6403,山形県 飯豊町,,6824637,2861,659,1321,1844
2015100000,2015年度,6426,山形県 三川町,,7417412,3080,623,1134,2179
2015100000,2015年度,6428,山形県 庄内町,,20881994,9198,1434,3300,6306
2015100000,2015年度,6461,山形県 遊佐町,,13285446,5892,1154,1947,4058
2015100000,2015年度,7201,福島県 福島市,,391064163,128452,5644,32308,96449
2015100000,2015年度,7202,福島県 会津若松市,,140270674,51173,3063,14133,38549
2015100000,2015年度,7203,福島県 郡山市,,439919605,146035,4550,36734,102817
2015100000,2015年度,7204,福島県 いわき市,,422547800,142058,4044,48912,99301
2015100000,2015年度,7205,福島県 白河市,,76455503,26658,1950,11120,16450
2015100000,2015年度,7207,福島県 須賀川市,,88386598,32622,3472,11813,21717
2015100000,2015年度,7208,福島県 喜多方市,,46895905,19167,3081,7230,13253
2015100000,2015年度,7209,福島県 相馬市,,45482001,15432,1238,6589,10138
2015100000,2015年度,7210,福島県 二本松市,,63271045,24343,2462,10573,15848
2015100000,2015年度,7211,福島県 田村市,,38356633,15107,2616,7659,9603
2015100000,2015年度,7212,福島県 南相馬市,,81633599,26577,1232,11976,15264
2015100000,2015年度,7213,福島県 伊達市,,67044202,26180,4022,9715,17185
2015100000,2015年度,7214,福島県 本宮市,,34799706,13212,920,5180,8952
2015100000,2015年度,7301,福島県 桑折町,,13306273,5151,809,1757,3506
2015100000,2015年度,7303,福島県 国見町,,9822211,3903,796,1302,2660
2015100000,2015年度,7308,福島県 川俣町,,14914593,5876,349,2971,3547
2015100000,2015年度,7322,福島県 大玉村,,8905786,3531,566,1537,2469
